,gains,tot_volume,frac_change,rsquared,trend
586,0.0031826983203979697,367579.0,0.961126457863648,0.0008465485495673747,5.852915321447975e-06
587,0.0,925259.0,1.0011933447190058,0.36054374881475526,0.00011944702675737767
588,-0.005603026469004346,1020170.0,1.0135065509407992,0.4967945789883244,0.0002352719347531539
589,0.0,501956.0,0.8983906800273693,0.46534085397582997,-0.0002909359847649849
590,0.0,580456.0,0.9973787081305744,0.3609762595416867,0.0001306170647133155
591,0.0008768719161547089,299811.0,1.0116238262951323,0.5835886849293028,0.00021942290856354353
592,-0.006700783041862501,1154862.0,1.0420118704350037,0.8696092337543403,0.00044309069273733417
593,0.0043921377144606755,523485.0,1.015890672098372,0.8048770843368501,0.00025920284019575714
594,0.0,611463.0,1.0095518087964932,0.541980976055642,0.00018932774971401598
595,0.01058205116276123,480133.0,1.0560538111797568,0.7599664492461629,0.0002972699101146791
596,-0.00046041570893073924,1157870.0,1.0523255792462716,0.7021440303191248,0.0004165209806308565
597,0.0,536673.0,1.0087956777259552,0.5768112740721929,0.00023053654073461723
598,0.0023229336307999393,907386.0,1.0237247689234772,0.7965139697067828,0.0002257368022870731
599,0.0,1246078.0,1.0,0.01066806521039899,-9.704643424599928e-07
600,0.0041321944938579325,784345.0,1.0305181192703396,0.6012210715536437,0.0002502687493740927
601,0.0013985800576377105,309053.0,1.0338640234291976,0.9256682491943098,0.00033050589549144183
602,0.0018244431890210855,329149.0,1.0313753680161521,0.7573119531035294,0.00020175562397950166
603,0.0044385408017995065,1222107.0,1.0784883652428412,0.7941094574888226,0.0006050471219544272
604,-0.0029171084504672207,538404.0,1.0419707180227618,0.8185841602351055,0.0003732197599879038
605,-0.02627996309766667,5231264.0,1.3749999893563132,0.8093124145326303,0.00239075636637816
606,0.0007666131100394491,956019.0,1.010120678220195,0.6381509961346101,0.00020003667674621368
607,0.002670288167537116,5074980.0,1.051820780016115,0.7493887771366912,0.00036523867025205355
608,-0.0006227855345435351,7118124.0,0.9996441832754058,0.041331584771368196,-2.638095617914847e-06
609,-0.003300326916726104,1255174.0,1.0288135717874693,0.18690682683062354,0.00010776417713364469
610,0.0,5575896.0,1.0224345116579452,0.7457780866172705,0.00040051295037602067
611,0.0010456096401558757,2211839.0,1.0164455853472498,0.5988887314935045,0.0004081529272932576
612,-0.0037485890130120048,564954.0,1.0543034763798007,0.6893936476729702,0.0005167770818502607
613,-0.008333365122477177,2545228.0,1.0631579202738284,0.7783645246235401,0.0005330490163637622
614,-0.003643664878181352,647069.0,1.0709387190510904,0.7249721962184755,0.0005475277845158032
615,0.0007773205643024639,577644.0,0.9794363704942611,0.11489360318325835,6.455106116880434e-05
616,-0.0007843316770067554,11131804.0,1.0415122017974823,0.8097821671655243,0.00046872946694222136
617,0.0006792985751444824,443387.0,1.0666426644890643,0.5811881344713246,0.00036140193796585155
618,-0.004532369521088153,610751.0,1.025781936360337,0.7971174004615076,0.0003379206217580109
619,-0.002793271285895793,1098434.0,1.0729270255289367,0.7899793314594467,0.0003635569622947364
620,0.0041225932766801865,1560613.0,1.0653937413839285,0.5004802881096692,0.00028154164993448867
621,0.006147486120423595,385534.0,1.0315789674457752,0.8312698098558405,0.00042027810985107236
622,0.002022908504755616,1017313.0,1.0248962417515581,0.9159342638151302,0.0002711150581162698
623,0.012642038785916965,1954498.0,1.0729739512567935,0.780711371873126,0.0006976191210475902
624,0.028037355064628677,629109.0,0.9761687400451772,0.6671042508675484,0.00043300899885475935
625,0.0019119984719329075,1046334.0,0.9990504011907797,0.5192252594282245,0.00011094032460308762
626,0.03940922831811178,517224.0,1.0716709304294179,0.840501198747055,0.0004865113670705373
627,-0.00659970042785385,3616106.0,1.0824175469086368,0.6902096163032491,0.0005641934854546541
628,-0.0022238497761445375,719201.0,1.035517242614085,0.7541651355342636,0.0004129250731430126
629,-0.005681849529113325,2701313.0,1.0212788156556845,0.7912956689968184,0.00033625204911663593
630,-0.0014450946713412405,692318.0,1.0715090338624185,0.86429952222746,0.0004610540378223757
631,-0.006923807833958406,3309651.0,1.0059524226260748,0.5737378091310597,8.43135335708936e-05
632,-0.004573130065986031,788630.0,1.013846177321214,0.7790755453402487,0.00028929711050079313
633,0.0026652045016273274,500825.0,1.0435268238462432,0.6648305518900693,0.00036699784134526053
634,0.019570673166422692,578735.0,1.0567044959605307,0.824839516081612,0.0004139722487331307
635,-0.02213519568426303,1402983.0,1.073249539470085,0.9295736566748384,0.0006971755632196121
636,-0.005631760139327646,535036.0,1.0269909489335198,0.7768496141987271,0.00016427349521569751
637,0.0029390127011064138,891265.0,1.036641185363269,0.5781556952625366,0.0003538107452603497
638,-0.0058411065711724275,2916380.0,1.078991644049625,0.9096343596539295,0.0005714451819484685
639,-0.0055999755859375,771583.0,1.0378439463471294,0.8259840608335365,0.000402779637307513
640,-0.0035587155398179027,634785.0,1.0162748051240764,0.4380487521764238,9.376826550096792e-05
641,0.0003467485724317765,460329.0,0.9783637798749442,0.07035963004889953,3.3532663916502263e-05
642,-0.002086245519081875,2375411.0,0.9948275502031407,0.24278500596015395,5.990796345043343e-05
643,0.0032851635911714805,461407.0,1.0187416796860662,0.7990729252245429,0.00021860911957750584
644,0.0,440737.0,0.983403480487796,0.4301523466126041,-9.257819937433686e-05
645,0.0,4560493.0,1.0,0.5895209844775097,0.0002822157222553624
646,0.0,936461.0,1.0516689461833526,0.527842687842223,0.0003222245479348494
647,-0.006806902691409933,1512874.0,1.0177412304882616,0.36554994136221425,0.00018699102981698396
648,0.0012781754468087492,432804.0,1.0473495012266558,0.8417658317805241,0.0003324048348676226
649,0.0032498018785149796,424725.0,0.9908134411423349,0.06123933840192975,-3.223693785699047e-05
650,-0.00226711890588982,1001535.0,1.0211505927626607,0.7276852251585865,0.0002778857616217005
651,-0.0048553849278789585,7545208.0,1.0293388042185507,0.6899428089781667,0.00027121864675741465
652,0.002813926234516817,443301.0,1.0616131283130656,0.9167829817592836,0.00045830496804066595
653,0.000801351364706937,824960.0,1.0253024794692496,0.7590612419474632,0.00016057755492017835
654,0.0001553822265172311,1279425.0,0.9977876654675056,0.22431831528141358,5.09067231439436e-05
655,-0.0006238445697739348,1078109.0,1.0262147624512576,0.8153114787499418,0.00024611300504236936
656,-0.011692599954206684,1145913.0,1.0934816328601948,0.8763172129748997,0.0006229927666517649
657,-0.0027055864880447533,671913.0,1.007584035966439,0.6977218489979876,0.0002130258957224004
658,0.0010139648860265638,2060765.0,0.9969658929405916,0.11127388062706128,-6.620227078852212e-06
659,0.0,520010.0,1.0244587837882764,0.6805253123452284,0.00025874555986007866
660,0.0010752934428566174,262577.0,1.0043196158718042,0.3559311477084911,9.084012867997933e-05
661,0.005347588469388764,2034476.0,1.0026881694586955,0.6106047794964531,0.0002549727437690021
662,0.0,846680.0,1.0143380261534922,0.2194149212969809,6.689659967252223e-05
663,-0.0042253145597392905,709038.0,0.9972144872695433,0.6577512309329403,0.00027707379593228056
664,-0.0006617654159309927,352941.0,1.0039866754273743,0.12767516382923863,1.7939467947974703e-05
665,-0.0029383348361481376,486522.0,1.0994499215144267,0.8178711099588762,0.0007980659953496603
666,0.0014686645789854236,4387111.0,1.0190873097391542,0.4416453879405916,0.00017842903791985486
667,0.002001134812471772,2718634.0,1.145203679328082,0.91699433582154,0.001115521494950016
668,0.0,1765150.0,0.9960317813229822,0.13781139300602602,3.6684551141255474e-05
669,0.003759318870284911,1343319.0,1.081300885742181,0.8921192080528583,0.0005740164632620147
670,0.008894886787743639,6849962.0,1.1511335362033204,0.809181652955706,0.0008088789372486789
671,-0.010067024959492854,2177784.0,1.0,0.36889514483798835,5.395423095088654e-05
672,0.001869784138538666,679030.0,1.0157473270532928,0.33511848332090066,0.00013193142812307614
673,0.0,1213133.0,1.0044444250682045,0.5047376734539326,0.00013978201102867735
674,0.006921171605470233,1812130.0,1.1073878504211967,0.8673074754764606,0.0009093638375094327
675,-0.0016694077507136695,898619.0,1.056140382871808,0.9036049323005988,0.0005953249004151253
676,0.0,1168764.0,1.0135623519746189,0.7257201163767194,0.00035378391072854687
677,-0.005219962387824184,1084646.0,1.0290519966863463,0.8334809163417254,0.0003563364541871496
678,-0.00075042555467697,642132.0,1.024054281649454,0.7821430879085068,0.00029914721983625395
679,0.002955732785520082,684585.0,0.9908257539783555,0.23428764956264245,7.069870827029108e-05
680,-0.005312825392048137,2475694.0,1.057200518894645,0.9151183384225815,0.0005749129674844843
681,0.003901812826103246,388670.0,1.041251727149846,0.8927510337908608,0.0004388415901969771
682,0.003143470900883072,658006.0,1.0275060414915933,0.8327139108221505,0.00037379914291510495
683,-0.002335658873139135,11696789.0,1.0358744713259178,0.6238221584026181,0.0004410877195508353
684,0.0019267344767688321,4594815.0,1.0098814607312816,0.527711341247946,0.0002727467352753292
685,-0.002729730081526549,1345687.0,1.0175925534284989,0.7815838275023382,0.000395809874262514
686,0.0,1105062.0,1.0085366646496066,0.6906197631632152,0.00031311891585048137
687,0.0,839321.0,1.0191987065692083,0.7762680368394592,0.00023941261148750586
688,0.00595833380685562,874149.0,1.045337510305677,0.8087709939476423,0.0005357564909345615
689,0.0,389996.0,0.9936180136102475,0.37411957996172485,8.646360217832443e-05
690,-0.017593952788996003,1864400.0,1.0543911275171005,0.8385863262465986,0.0004995110679680722
691,-0.002003958417504448,548954.0,1.0435684710929354,0.8116007218903627,0.0005024128660923323
692,0.0,5919262.0,1.0188070437383498,0.7157201869497773,0.00030822600825948125
693,-0.0038940958053482744,1798193.0,1.047308312632793,0.8674911230121313,0.00031501059785722874
694,0.0,1446215.0,1.014851510078732,0.5565252441983315,0.00016603067271448265
695,0.001186153599707529,2956648.0,1.0491347380283815,0.723537285869136,0.0003404177324311132
696,-0.003874542203434417,496890.0,1.0252982876762267,0.717970250524507,0.0003133153100349858
697,-0.04444922763631565,962625.0,1.0750639003919837,0.8229173689144673,0.000521589986607072
698,-0.006168619029927047,2561176.0,1.0303738144914467,0.8703402644777308,0.0002980368893047155
699,0.003775023870659089,943107.0,1.0117960219879258,0.7394106537879361,0.0001542308033444051
700,-0.001601048305679753,431675.0,1.0696944461121412,0.8690031774512588,0.0006258487339712644
701,0.006578941176802688,8245251.0,0.9622641127488935,0.30368160128209687,-0.00020809264621300468
702,-0.0010621592057729057,1237229.0,1.058868083217295,0.8310596807475574,0.0004158901222313914
703,0.005621496021313677,540012.0,1.0496731546230795,0.7548788940864339,0.000378464664429125
704,0.0009311200274628728,867630.0,1.0126641867555568,0.7299747293618372,0.00017480031119729267
705,-0.0003342322478721016,550933.0,1.0183798819248588,0.7309617924192416,0.00010478294721096861
706,0.0,1230329.0,1.0323529094148267,0.6577448398697037,0.0002952841756297003
707,0.0030415732383839433,1157649.0,1.034591185956956,0.755171778557288,0.0003096418360103791
708,0.02302629411880952,1931933.0,1.0268456118100722,0.40170179675716483,0.00021981727558199836
709,0.0,19689390.0,1.006968717819721,0.006027114841108099,-3.314695668235847e-05
710,0.0018965864338225114,1651486.0,1.045835305858239,0.7902129240330661,0.00034162275579065
711,-0.002399978637695366,3397271.0,1.059860975725131,0.875881646983314,0.0004340283513040573
712,0.0,13070102.0,1.002197747609998,0.5763378452998361,0.00019037913103418992
713,0.0,7790168.0,0.9674657444766909,0.1310456364024482,9.982042653299552e-05
714,-0.0004699976693738339,907070.0,1.0365354639740791,0.5025089743707587,0.00022738774620468708
715,-0.0007923607716127101,587432.0,0.9989457801191929,0.4763350844313245,6.741746532733237e-05
716,-0.012802297109664185,791122.0,1.1063218985792322,0.8118189960915402,0.0007152121825762916
717,0.0,387271.0,0.9871559029405715,0.0038616191773748997,-7.550579180755541e-06
718,0.0,1011893.0,0.9886863414894966,0.044000723927584875,-2.7798565970964553e-05
719,0.025736668891659154,378177.0,1.058289513736378,0.8824848658693153,0.00045321367343369325
720,0.0,195960.0,1.0145044566792092,0.6355666551318767,0.00020367173638291214
721,0.0,3480249.0,0.9905983197888484,0.058620706903556766,2.7600050890818178e-05
722,-0.003707146742390588,2589643.0,1.0163152750513424,0.8026437446325162,0.0003212479891478399
723,0.0030211452072894662,4784227.0,1.0015151862161114,0.4548991073637212,0.0002189570375375443
724,0.002514393838347173,1096401.0,1.05805945220471,0.7145160583043562,0.0005580788977034369
725,-0.0024973476584195797,730922.0,1.005736817888619,0.489545587371874,0.000126160136143603
726,0.0027063574137822233,1202565.0,0.997322626306794,0.5528800266738089,0.0002151215023010685
727,-0.0023799300916222954,1002933.0,1.072340460933136,0.6554007977609645,0.0003826878375442894
728,0.019789166063417518,427809.0,1.1007991687323464,0.7585155068564889,0.0008147212107342611
